,상품명,최저가,제조사,브랜드,평점,화면크기,무게,화면추천,무게추천,디자인추천,색상추천,소음추천,사용성추천,발열추천,해상도,램,CPU,GPU
399,LG전자 그램17 17ZD90N-VX50K,"1,439,980원",LG전자,그램17,별점4.8 / 5,43.18cm(17인치),1.35,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),그램17,코어i5-1035G7,Iris Plus
400,삼성전자 갤럭시북 NT755XDA-K58AS,"999,000원",삼성전자,갤럭시북,별점5.0 / 5,null,1.55kg,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,Iris Xe Graphics
401,삼성전자 갤럭시북 프로360 NT950QDB-KC59S,"1,418,400원",삼성전자,갤럭시북 프로360,별점5.0 / 5,39.62cm(15.6인치),1.39kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,Iris Xe Graphics
402,LG전자 16Z90Q-EA7WK,"2,250,000원",LG전자,LG전자,별점4.7 / 5,40.6cm(16인치),1.285kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,코어i7-1260P,RTX2050
403,LG전자 울트라PC 엣지 16U70Q-HA56K,"1,308,000원",LG전자,울트라PC 엣지,별점4.8 / 5,40.6cm(16인치),1.47kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),LG그램,라이젠5-5625U,라데온 Graphics
404,ASUS G15 GA503RM-HQ049,"1,888,900원",ASUS,-,별점4.9 / 5,39.62cm(15.6인치),1.9kg,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2560x1440(QHD),16GB,라이젠7-6800HS,RTX3060
405,마이크로소프트 서피스 프로8 8PX-00030,"2,325,000원",마이크로소프트,서피스,별점4.7 / 5,33.02cm(13인치),0.891kg,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2880x1920,16GB,코어i7-1185G7,Iris Xe Graphics
406,삼성전자 노트북 플러스 NT550XCR-AD2A,"548,990원",삼성전자,노트북 플러스,별점4.8 / 5,null,1.81kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,펜티엄-G6405U,UHD Graphics
407,LG전자 울트라PC 15U50P-KR5SK,"943,800원",LG전자,울트라PC,별점4.6 / 5,39.62cm(15.6인치),1.85kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,지포스 MX450
408,한성컴퓨터 TFX3412N,"459,000원",한성컴퓨터,한성컴퓨터,별점4.8 / 5,33.78cm(13.3인치),1.3kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,셀러론-N4120,UHD600
409,LG전자 그램17 17ZD90P-GX70K,"1,489,990원",LG전자,그램17,별점4.9 / 5,43.1cm(17인치),1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),그램17,코어i7-1165G7,Iris Xe Graphics
410,HP 파빌리온 x360 14-ek0070TU,"829,000원",HP,파빌리온,별점4.9 / 5,35.56cm(14인치),1.61kg,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1920x1080(FHD),8GB,코어i3-1215U,UHD Graphics
411,HP Victus 15-fa0061TX,"999,000원",HP,HP,별점5.0 / 5,39.62cm(15.6인치),2.29kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i7-12650H,지포스 RTX3050 Ti
412,삼성전자 갤럭시북 프로 NT950XDB-KC38B,"920,840원",삼성전자,갤럭시북 프로,별점4.9 / 5,null,1.05kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-1115G4,HD Graphics
413,삼성전자 갤럭시북 프로 NT930XDB-KC59S,"1,349,000원",삼성전자,갤럭시북 프로,별점4.8 / 5,33.78cm(13.3인치),0.87kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,Iris Xe Graphics
414,삼성전자 노트북5 NT550EBV-AD5A,"689,000원",삼성전자,노트북5,별점4.7 / 5,39.62cm(15.6인치),null,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),null,1.6GHz,1.6GHz
415,삼성전자 노트북9 METAL NT900X3J-KSF,"998,990원",삼성전자,노트북9 METAL,별점4.6 / 5,33.78cm(13.3인치),null,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),null,2.5GHz,2.5GHz
416,MSI GF75 Thin 9SC-i7,"1,139,000원",MSI,-,별점4.8 / 5,43.94cm(17.3인치),2.2kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i7-9750H,UHD630
417,삼성전자 노트북 PEN S NT950SBV-A58WA,"1,683,150원",삼성전자,노트북 PEN S,별점4.9 / 5,38.10cm(15인치),null,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),null,null,null
418,삼성전자 갤럭시북 프로360 NT950QDB-KD72N,"1,689,000원",삼성전자,갤럭시북 프로360,별점4.8 / 5,39.62cm(15.6인치),1.39kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-1165G7,Iris Xe Graphics
419,ASUS 비보북 S 14X S5402ZA-M9137,"1,012,140원",ASUS,비보북,별점4.8 / 5,36.8cm(14.5인치),1.63kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880x1800(WQXGA),16GB,코어i5-12500H,Iris Xe Graphics
420,DELL XPS 13 Plus DX9320-WP03KR,"2,799,000원",DELL,DELL,별점5.0 / 5,34.03cm(13.4인치),1.24kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),32GB,코어i7-1260P,Iris Xe Graphics
421,ASUS 비보북 X515MA-BQ125,"299,000원",ASUS,비보북,별점4.8 / 5,39.62cm(15.6인치),1.8kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,셀러론-N4020,UHD600
422,HP 파빌리온 15-eh2044AU,"764,000원",HP,파빌리온,별점5.0 / 5,38.10cm(15인치),1.85kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),16GB,라이젠7-5825U,라데온 Graphics
423,삼성전자 갤럭시북 플렉스2 NT950QDA-XC73B,"1,934,900원",삼성전자,갤럭시북 플렉스2,별점4.3 / 5,39.62cm(15.6인치),1.57kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-1165G7,Iris Xe Graphics
424,LG전자 그램360 16TD90P-GX50K,"1,259,990원",LG전자,그램360,별점4.9 / 5,40.6cm(16인치),1.48,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2560x1600(WQXGA),그램360,코어i5-1135G7,Iris Xe Graphics
425,주연테크 L7E35T,"1,051,570원",주연테크,주연테크,별점4.9 / 5,39.62cm(15.6인치),1.89kg,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1920x1080(FHD),16GB,코어i7-11800H,지포스 RTX3050 Ti
426,MSI 모던15 A11M-i5 카본 그레이,"649,000원",MSI,MSI,별점4.8 / 5,39.62cm(15.6인치),1.6kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,Iris Xe Graphics
427,HP Victus 16-e0106ax,"998,800원",HP,HP,별점4.9 / 5,40.89cm(16.1인치),2.46kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠5-5600H,지포스 RTX3050 Ti
428,LG전자 그램 2in1 14T90N-VR56K,"1,248,720원",LG전자,그램 2in1,별점4.7 / 5,35.56cm(14인치),1.14kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),그램360,코어i5-10210U,UHD Graphics
429,LG전자 울트라PC 15UD50P-LX20K,"399,900원",LG전자,울트라PC,별점4.7 / 5,39.62cm(15.6인치),1.8kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,펜티엄-7505,UHD Graphics
430,ASUS 비보북 15X OLED M1503QA-L1040,"790,590원",ASUS,비보북,별점4.9 / 5,39.62cm(15.6인치),1.7kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠5-5600H,라데온 Graphics
431,LG전자 그램16 16ZD90P-GX70K,"1,309,000원",LG전자,그램16,별점4.9 / 5,null,1.19kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),그램16,코어i7-1165G7,Iris Xe Graphics
432,삼성전자 노트북 플러스2 NT550XDZ-GD5AG,"1,198,990원",삼성전자,노트북 플러스2,별점4.8 / 5,null,1.84kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,지포스 MX450
433,HP 파빌리온 15-eh2020AU,"639,000원",HP,파빌리온,별점4.9 / 5,39.62cm(15.6인치),1.85kg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,라이젠5-5625U,라데온 Graphics
434,삼성전자 갤럭시북 프로 NT950XDY-A38A,"1,289,990원",삼성전자,갤럭시북 프로,별점4.9 / 5,39.62cm(15.6인치),1.05kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-1115G4,UHD Graphics
435,LG전자 LG그램 14ZD95P-GX5BK,"1,186,350원",LG전자,LG그램,별점4.7 / 5,35.56cm(14인치),0.999kg,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1920x1200(WUXGA),LG그램,코어i5-1155G7,Iris Xe Graphics
436,레노버 아이디어패드 Slim3-15ITL 5D2,"651,860원",레노버,아이디어패드,별점4.8 / 5,39.62cm(15.6인치),1.65kg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,Iris Xe Graphics
437,삼성전자 노트북5 NT550EBZ-AD3A,"638,990원",삼성전자,노트북5,별점4.7 / 5,39.62cm(15.6인치),null,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),null,null,null
438,LG전자 그램15 15Z90N-HA76K,"1,519,150원",LG전자,그램15,별점4.8 / 5,null,1.13kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),그램15,코어i7-1065G7,Iris Plus
439,ASUS N7600PC-L2005,"1,282,000원",ASUS,ASUS,별점4.8 / 5,40.6cm(16인치),1.95kg,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3840x2160(4K UHD),16GB,코어i5-11300H,Iris Xe Graphics
440,LG전자 울트라PC 15UD50N-GX39K,"499,000원",LG전자,울트라PC,별점4.7 / 5,39.62cm(15.6인치),1.75kg,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),4GB,코어i3-10110U,UHD Graphics
441,기가바이트 AERO 17 HDR XD,"2,559,000원",기가바이트,AERO,별점4.9 / 5,43.94cm(17.3인치),2.5kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3840x2160(4K UHD),16GB,코어i7-11800H,UHD Graphics
442,주연테크 L6CS37,"1,259,000원",주연테크,주연테크,별점4.8 / 5,39.62cm(15.6인치),2.2kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,라이젠7-5800H,RTX3070
443,LG전자 울트라PC 15UD490-GX36K,"529,000원",LG전자,울트라PC,별점4.8 / 5,null,1.89kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,라이젠3-2300U,라데온 RX Vega 6
444,LG전자 그램15 15Z90P-GA76K,"1,499,060원",LG전자,그램15,별점4.9 / 5,39.62cm(15.6인치),1.12kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),그램15,코어i7-1165G7,Iris Xe Graphics
445,삼성전자 노트북 플러스2 NT560XDA-XC58,"1,447,590원",삼성전자,노트북 플러스2,별점4.8 / 5,39.62cm(15.6인치),1.85kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,Iris Xe Graphics
446,Apple 맥북 프로 13 2022년 M2 8코어 CPU 및 10코어 GPU 256G 실버 (MNEP3KH/A),"1,628,900원",Apple,Apple,별점4.9 / 5,33.7cm(13.3인치),1.4kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,M2,M2
447,삼성전자 노트북5 NT550EBA-K35M,"758,990원",삼성전자,노트북5,별점4.8 / 5,39.62cm(15.6인치),null,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),4GB,코어i3-8130U,UHD620
448,LG전자 울트라PC 15UD50Q-GX30K,"782,090원",LG전자,울트라PC,별점5.0 / 5,39.62cm(15.6인치),1.8kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-1220P,UHD Graphics
449,LG전자 그램15 15Z990-HA76K 노트북,"1,519,200원",LG전자,그램15,별점4.8 / 5,null,1.09kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),그램15,코어i7-8565U,UHD620
450,Apple 맥북 에어 2022년 M2 8코어 CPU 및 10코어 GPU 512G 미드나이트 (MLY43KH/A),"1,964,600원",Apple,Apple,별점4.9 / 5,34.5cm(13.6인치),1.24kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560X1664,8GB,M2,M2
451,LG전자 울트라PC 15U50N-GR56K,"919,050원",LG전자,울트라PC,별점4.8 / 5,39.62cm(15.6인치),1.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-10210U,UHD Graphics
452,Apple 맥북 에어 2020년형 256G 스페이스 그레이 (MWTJ2KH/A),"798,000원",Apple,Apple,별점4.8 / 5,33.7cm(13.3인치),1.39kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,1.1GHz,Iris Plus
453,LG전자 LG그램 15ZD95P-GX50K,"1,277,790원",LG전자,LG그램,별점4.9 / 5,39.62cm(15.6인치),1.12kg,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),LG그램,코어i5-1155G7,Iris Xe Graphics
454,LG전자 LG그램 15ZD95P-GX5LK,"1,347,990원",LG전자,LG그램,별점4.8 / 5,39.62cm(15.6인치),1.12kg,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),LG그램,코어i5-1155G7,Iris Xe Graphics
455,LG전자 그램15 15ZD90N-VX70K,"1,258,100원",LG전자,그램15,별점4.8 / 5,null,1.12kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),그램15,코어i7-1065G7,Iris Plus
456,HP 파빌리온 x360 14-ek0082TU,"1,039,000원",HP,파빌리온,별점4.8 / 5,35.56cm(14인치),1.61kg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1920x1080(FHD),16GB,코어i5-1235U,Iris Xe Graphics
457,삼성전자 갤럭시북 NT750XDA-XC59S,"1,094,800원",삼성전자,갤럭시북,별점4.8 / 5,39.62cm(15.6인치),1.59kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,Iris Xe Graphics
458,MSI 크리에이터 M16 A12UC,"1,397,320원",MSI,MSI,별점4.9 / 5,40.6cm(16인치),2.26kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2560x1600(WQXGA),16GB,코어i7-12700H,지포스 RTX3050
459,삼성전자 노트북7 NT750XBV-G717A,"1,349,000원",삼성전자,노트북7,별점4.8 / 5,null,1.79kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-8565U,UHD620
460,삼성전자 갤럭시북2 프로 NT930XED-KC51G,"1,679,210원",삼성전자,갤럭시북2 프로,별점4.9 / 5,33.78cm(13.3인치),0.87kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i5-1240P,Iris Xe Graphics
461,삼성전자 갤럭시북2 프로360 NT930QED-KC51S,"1,839,980원",삼성전자,갤럭시북2 프로360,별점4.3 / 5,33.78cm(13.3인치),1.04kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i5-1240P,Iris Xe Graphics
462,삼성전자 갤럭시북 플렉스 알파 NT750QCR-A78A,"1,849,990원",삼성전자,갤럭시북 플렉스 알파,별점4.8 / 5,null,1.63kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i7-10510U,코어i7-10510U
463,LG전자 그램17 17ZD90N-VX5BK,"1,503,250원",LG전자,그램17,별점4.8 / 5,null,1.35kg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2560x1600(WQXGA),그램17,코어i5-1035G7,Iris Plus
464,IGNIQ 리트북 15B,"299,000원",IGNIQ,IGNIQ,별점4.5 / 5,39.62cm(15.6인치),1.61kg,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,셀러론-N5100,UHD Graphics
465,Apple 맥북 에어 2020년형 M1 512G 스페이스 그레이 (MGN73KH/A),"1,517,530원",Apple,Apple,별점4.9 / 5,33.78cm(13.3인치),1.29kg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2560x1440(QHD),8GB,M1,M1
466,LG전자 그램360 16T90Q-GA56K,"1,919,000원",LG전자,그램360,별점5.0 / 5,40.6cm(16인치),"1,48kg",1.0,0.0,0.0,0.0,0.0,1.0,0.0,2560x1600(WQXGA),그램360,코어i5-1240P,Iris Xe Graphics
467,삼성전자 노트북5 METAL NT560XAZ-AD5A,"689,000원",삼성전자,노트북5 METAL,별점5.0 / 5,39.62cm(15.6인치),1.88kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-8250U,UHD Graphics 620
468,삼성전자 노트북9 ALWAYS NT930XBV-A38A,"1,171,190원",삼성전자,노트북9 ALWAYS,별점4.8 / 5,33.78cm(13.3인치),null,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),null,2.1GHz,2.1GHz
469,LG전자 울트라PC 15U40Q-GA76K,"983,100원",LG전자,울트라PC,별점4.8 / 5,39.62cm(15.6인치),1.75kg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,라이젠7-5700U,라데온 Graphics
470,LG전자 그램16 16Z90P-GA76K,"1,559,000원",LG전자,그램16,별점4.9 / 5,40.6cm(16인치),1.19,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),그램16,코어i7-1165G7,Iris Xe Graphics
471,삼성전자 갤럭시북 이온 NT950XCJ-K58,"1,314,600원",삼성전자,갤럭시북 이온,별점4.9 / 5,null,1.19kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-10210U,UHD Graphics
472,LG전자 그램17 17ZD95N-GX56K,"1,429,990원",LG전자,그램17,별점4.9 / 5,43.18cm(17인치),1.35kg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),그램17,코어i5-1135G7,Iris Xe Graphics
473,삼성전자 노트북9 ALWAYS NT950XBE-X716A,"2,110,990원",삼성전자,노트북9 ALWAYS,별점4.8 / 5,38.10cm(15인치),null,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),null,null,null
474,삼성전자 오디세이 NT850XBC-X719A,"1,499,000원",삼성전자,오디세이,별점4.8 / 5,null,2.39kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-9750H,지포스 RTX2060
475,삼성전자 노트북5 NT550EBZ-AD3AH,"648,990원",삼성전자,노트북5,별점4.9 / 5,39.62cm(15.6인치),1.9kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),4GB,코어i3-8130U,HD620
476,LG전자 17U70Q-PA70K,"1,989,000원",LG전자,-,-,43.1cm(17인치),1.95kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,코어i7-1260P,Iris Xe Graphics
477,LG전자 그램15 15ZD90N-HX56K,"1,456,990원",LG전자,그램15,별점4.8 / 5,null,1.13kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),그램15,코어i5-1035G7,Iris Plus
478,LG전자 그램14 14ZD990-GX30K 노트북,"1,099,000원",LG전자,그램14,별점4.8 / 5,null,0.99kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),그램14,코어i3-8145U,UHD620
479,ASUS 젠북 14X OLED UM5401QA-KN029,"1,242,420원",ASUS,젠북,별점4.8 / 5,35.56cm(14인치),1.4kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2880x1800(WQXGA),16GB,라이젠7-5800H,라데온 Graphics
480,레노버 씽크북 15 Gen3 ACL 21A4000BKR,"641,970원",레노버,씽크북,별점4.8 / 5,39.62cm(15.6인치),1.7kg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,라이젠5-5500U,라데온 Graphics
481,레노버 리전 LEGION 5 15ARH R7 ZEN Plus 1660Ti,"949,000원",레노버,리전,별점4.7 / 5,null,2.3kg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,라이젠7-4800H,지포스 GTX1660 Ti
482,삼성전자 노트북5 NT500R5Z-K78A,"841,040원",삼성전자,노트북5,별점4.8 / 5,39.62cm(15.6인치),null,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),null,2.5GHz,2.5GHz
483,LG전자 그램16 16ZD90P-GX7LK,"1,491,400원",LG전자,그램16,별점4.9 / 5,40.6cm(16인치),1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),그램16,코어i7-1165G7,Iris Xe Graphics
484,LG전자 울트라PC 15U40Q-GR56K,"766,610원",LG전자,울트라PC,별점4.8 / 5,39.62cm(15.6인치),1.75kg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1920x1080(FHD),8GB,라이젠5-5500U,라데온 Graphics
485,ASUS G17 G713RM-KH053,"1,533,610원",ASUS,-,별점4.8 / 5,43.94cm(17.3인치),2.9kg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),8GB,라이젠7-6800H,RTX3060
486,삼성전자 갤럭시북 프로360 NT950QDB-KC71G,"1,685,790원",삼성전자,갤럭시북 프로360,별점4.9 / 5,39.62cm(15.6인치),1.39kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-1165G7,Iris Xe Graphics
487,LG전자 그램14 14ZD90N-VX30K,"1,131,060원",LG전자,그램14,별점4.9 / 5,35.5cm(14인치),0.99kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),그램14,코어i3-1005G1,UHD Graphics
488,LG전자 울트라기어 15U70P-PA7SK,"1,398,980원",LG전자,울트라기어,별점4.5 / 5,39.62cm(15.6인치),1.9kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i7-1165G7,지포스 GTX1650 Ti
489,LG전자 16Z90Q-GA5WK,"1,836,320원",LG전자,LG전자,별점5.0 / 5,40.6cm(16인치),1.199kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,코어i5-1240P,Iris Xe Graphics
490,LG전자 울트라PC 15UD40Q-GX70K,"799,000원",LG전자,울트라PC,별점4.9 / 5,39.62cm(15.6인치),1.75kg,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠7-5700U,라데온 Graphics
491,ASUS 젠북 14 UM3402YA-KP103,"982,750원",ASUS,젠북,별점4.8 / 5,35.56cm(14인치),1.39kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,라이젠5-5625U,라데온 Graphics
492,LG전자 울트라기어 17UD70P-PX56K,"1,189,680원",LG전자,울트라기어,별점4.8 / 5,43.18cm(17인치),1.95kg,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2560x1600(WQXGA),8GB,코어i5-1135G7,지포스 GTX1650 Ti
493,LG전자 그램360 14TD90P-GX50K,"1,199,900원",LG전자,그램360,별점4.9 / 5,35.5cm(14인치),1.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),그램360,코어i5-1135G7,Iris Xe Graphics
494,LG전자 그램17 17Z90P-GA5IK,"1,599,970원",LG전자,그램17,별점4.9 / 5,43.1cm(17인치),1.35,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),그램17,코어i5-1135G7,Iris Xe Graphics
495,레노버 V15 ITL 82KB00J1KR,"399,000원",레노버,레노버,별점4.6 / 5,39.62cm(15.6인치),1.59kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),4GB,코어i3-1115G4,UHD Graphics
496,MSI 모던15 A11M-i7,"749,000원",MSI,MSI,별점4.7 / 5,39.62cm(15.6인치),1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i7-1195G7,Iris Xe Graphics
497,MSI Vector GP76 12UGS QHD,"2,298,920원",MSI,MSI,별점4.2 / 5,43.94cm(17.3인치),2.9kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2560x1440(QHD),16GB,코어i7-12700H,지포스 RTX3070Ti
498,ASUS 비보북프로 14X OLED N7401ZE-12739,"1,557,920원",ASUS,비보북프로,-,36.8cm(14.5인치),1.68kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880x1800(WQXGA),16GB,코어i7-12700H,Iris Xe Graphics
499,LG전자 그램360 14TD90P-GX56K,"1,165,000원",LG전자,그램360,별점4.8 / 5,null,1.25kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),그램360,코어i5-1135G7,Iris Xe Graphics
500,삼성전자 노트북 플러스 NT550XCJ-XC58,"1,088,520원",삼성전자,노트북 플러스,별점4.9 / 5,39.62cm(15.6인치),null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-10210U,지포스MX250
501,한성컴퓨터 TFX5550UC,"679,000원",한성컴퓨터,한성컴퓨터,별점4.9 / 5,39.62cm(15.6인치),1.6kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,라이젠5-5500U,라데온 Graphics
502,LG전자 울트라기어 17GD90Q-XX79K,"3,152,630원",LG전자,울트라기어,별점4.7 / 5,43.94cm(17.3인치),2.64kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-11800H,RTX3080
503,LG전자 울트라PC 15U490-GR36K,"697,900원",LG전자,울트라PC,별점4.7 / 5,null,1.94kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,라이젠3-2300U,라데온 RX Vega 6
504,MSI GF63 Thin 11UC-i5,"829,000원",MSI,MSI,별점4.9 / 5,39.62cm(15.6인치),1.77kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i5-11400H,지포스 RTX3050
505,삼성전자 갤럭시북 프로 NT950XDB-KC58S,"1,299,990원",삼성전자,갤럭시북 프로,별점4.8 / 5,39.62cm(15.6인치),1.05kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,Iris Xe Graphics
