,상품명,최저가,제조사,브랜드,평점,화면크기,무게,화면추천,무게추천,디자인추천,색상추천,소음추천,사용성추천,발열추천,해상도,램,CPU,GPU
483,LG전자 LG그램 17ZD90Q-GX5LK,"1,848,000원",LG전자,LG그램,별점4.9 / 5,43.18cm(17인치),1.35kg,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2560x1600(WQXGA),16GB,i5-1240P,Iris Xe Graphics
484,레노버 리전 Legion 5 15ACH R7 3060 PRO,"1,363,000원",레노버,리전,별점4.9 / 5,39.62cm(15.6인치),2.4kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,5800H,RTX3060
485,DELL 인스피론 16 5620-UB03KR,"1,149,000원",DELL,인스피론,별점4.9 / 5,40.6cm(16인치),1.97kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,i7-1260P,Iris Xe Graphics
486,HP 파빌리온 Aero 13-be1046AU,"873,050원",HP,파빌리온,별점4.6 / 5,33.78cm(13.3인치),0.97kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,5625U,라데온 Graphics
487,DELL XPS 13 Plus DX9320-WP01KR,"2,159,000원",DELL,XPS,별점5.0 / 5,34.03cm(13.4인치),1.24kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1200(WUXGA),16GB,i5-1240P,Iris Xe Graphics
488,LG전자 울트라PC 엣지 16UD70Q-GX50K,"869,000원",LG전자,울트라PC 엣지,별점5.0 / 5,40.64cm(16인치),1.6kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),8GB,5625U,라데온 Graphics
489,LG전자 그램360 16T90Q-GA7BK,"2,383,200원",LG전자,그램360,별점5.0 / 5,40.6cm(16인치),1.48kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,i7-1260P,Iris Xe Graphics
490,삼성전자 갤럭시북 프로360 NT950QDB-KC59G,"1,789,990원",삼성전자,갤럭시북 프로360,별점4.9 / 5,39.62cm(15.6인치),1.39kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1135G7,Iris Xe Graphics
491,레노버 리전 5i 15ITH I5 3050Ti Pro,"999,000원",레노버,리전,별점4.8 / 5,39.62cm(15.6인치),2.4kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-11400H,UHD Graphics
492,LG전자 그램14 14ZD90N-VX50K,"1,186,360원",LG전자,그램14,별점4.8 / 5,35.5cm(14인치),0.99kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1035G7,Iris Plus
493,ASUS UX482EAR-KA343W,"1,049,000원",ASUS,-,별점4.3 / 5,35.56cm(14인치),1.62kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i5-1155G7,Iris Xe Graphics
494,HP 15s-fq5101TU,"619,000원",HP,HP,별점4.7 / 5,39.62cm(15.6인치),1.69kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1235U,Iris Xe Graphics
495,레노버 아이디어패드 S150-11 PRO,"266,170원",레노버,아이디어패드,별점4.6 / 5,29.46cm(11.6인치),1.1kg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1366x768(FWXGA),4GB,N4020,UHD600
496,LG전자 그램360 16TD90P-GX56K,"1,369,000원",LG전자,그램360,별점4.9 / 5,40.6cm(16인치),1.48kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,i5-1135G7,Iris Xe Graphics
497,LG전자 울트라PC 엣지 16U70Q-GA76K,"1,348,990원",LG전자,울트라PC 엣지,별점5.0 / 5,40.64cm(16인치),1.6kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,5825U,라데온 Graphics
498,LG전자 그램16 16ZD90P-GX5SK,"1,259,000원",LG전자,그램16,별점4.9 / 5,40.6cm(16인치),1.19kg,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2560x1600(WQXGA),16GB,i5-1135G7,Iris Xe Graphics
499,삼성전자 갤럭시북2 NT750XEE-XL51G,"1,423,000원",삼성전자,갤럭시북2,별점4.5 / 5,39.62cm(15.6인치),1.6kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i5-1235U,Iris Xe Graphics
500,삼성전자 갤럭시북2 NT750XEE-XC51S,"1,409,990원",삼성전자,갤럭시북2,-,39.62cm(15.6인치),1.6kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i5-1240P,Iris Xe Graphics
501,LG전자 그램15 15ZD995-VX50K,"1,349,000원",LG전자,그램15,별점4.8 / 5,39.6cm(15.6인치),1.09kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-10210U,UHD Graphics
502,ASUS 젠북 14X OLED UX5401ZAS-KN050W 스페이스 에디션,"1,848,900원",ASUS,젠북,별점4.5 / 5,35.56cm(14인치),1.4kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2880x1800(WQXGA),16GB,i7-12700H,Iris Xe Graphics
503,HP Victus 16-e0104AX,"1,449,000원",HP,HP,별점4.8 / 5,40.6cm(16인치),2.46kg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),16GB,5800H,RTX3060
504,LG전자 그램17 17ZD90P-GX7BK,"1,448,990원",LG전자,그램17,별점4.9 / 5,43.1cm(17인치),1.35kg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2560x1600(WQXGA),8GB,i7-1165G7,Iris Xe Graphics
505,LG전자 그램15 15ZD90N-VX30K,"1,105,060원",LG전자,그램15,별점4.8 / 5,39.6cm(15.6인치),1.12kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i3-1005G1,UHD Graphics
506,LG전자 그램17 17Z90P-OA7FK,"1,718,990원",LG전자,그램17,별점4.9 / 5,43.1cm(17인치),1.35kg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2560x1600(WQXGA),16GB,i7-1165G7,Iris Xe Graphics
507,LG전자 LG그램 16ZD90Q-GX50K,"1,525,950원",LG전자,LG그램,별점5.0 / 5,40.6cm(16인치),1.199kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,i5-1240P,Iris Xe Graphics
508,삼성전자 갤럭시북 NT750XDA-KE52S,"1,004,550원",삼성전자,갤럭시북,-,39.62cm(15.6인치),1.55kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i5-1135G7,Iris Xe Graphics
509,레노버 Gaming 3i 15IHU I5 3050,"869,000원",레노버,레노버,별점4.6 / 5,39.62cm(15.6인치),2.2kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-11300H,Iris Xe Graphics
510,LG전자 그램17 17ZD90N-VX7BK,"1,650,020원",LG전자,그램17,별점4.8 / 5,43.1cm(17인치),1.35kg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,i7-1065G7,Iris Plus Graphics
511,레노버 요가 Slim7 Carbon13ITL5 82EV0034KR,"998,920원",레노버,요가,별점4.8 / 5,33.78cm(13.3인치),0.97kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,i5-1135G7,Iris Xe Graphics
512,LG전자 울트라PC 엣지 14UD70Q-GX56K,"997,990원",LG전자,울트라PC 엣지,별점5.0 / 5,35.5cm(14인치),1.29kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,5625U,라데온 Graphics
513,HP 14s-dq2572TU,"489,000원",HP,HP,별점4.8 / 5,35.56cm(14인치),1.43kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,i3-1125G4,UHD Graphics
514,LG전자 LG그램 15ZD95P-GX5BK,"1,342,690원",LG전자,LG그램,별점4.9 / 5,39.62cm(15.6인치),1.12kg,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1155G7,Iris Xe Graphics
515,ASUS G17 G713RC-HX011,"1,277,240원",ASUS,-,별점4.9 / 5,43.94cm(17.3인치),2.5kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,6800H,지포스 RTX3050
516,레노버 V15 ADA - 82C700KPKR,"349,000원",레노버,레노버,별점4.6 / 5,39.62cm(15.6인치),1.85kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,3250U,라데온 Graphics
517,레노버 리전 5i Pro 16IAH7H I7 3070Ti,"2,644,000원",레노버,리전,별점4.6 / 5,40.64cm(16인치),2.49kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),32GB,i7-12700H,지포스 RTX3070Ti
518,Apple 맥북 에어 2022년 M2 8코어 CPU 및 8코어 GPU 256G 스타라이트 (MLY13KH/A),"1,554,800원",Apple,Apple,별점4.9 / 5,34.5cm(13.6인치),1.24kg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2560X1664,8GB,M2,M2
519,ASUS A17 FA707RM-HX016,"1,364,670원",ASUS,-,별점4.7 / 5,43.94cm(17.3인치),2.6kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,6800H,RTX3060
520,LG전자 그램14 14ZD90P-GX70K,"1,358,910원",LG전자,그램14,별점4.9 / 5,35.5cm(14인치),0.999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),8GB,i7-1165G7,Iris Xe Graphics
521,ASUS 비보북프로 15 OLED K3500PA-L1069,"737,020원",ASUS,비보북프로,별점4.7 / 5,39.62cm(15.6인치),1.65kg,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,i5-11300H,Iris Xe Graphics
522,삼성전자 갤럭시북 프로360 NT950QDB-KC58G,"1,499,000원",삼성전자,갤럭시북 프로360,별점4.8 / 5,39.62cm(15.6인치),1.39kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,i5-1135G7,Iris Xe Graphics
523,LG전자 올뉴그램 13ZD980-LX10K,"809,100원",LG전자,올뉴그램,별점4.8 / 5,33.78cm(13.3인치),0.96kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,4415U,GMA HD 610
524,레노버 요가 Slim7 Pro 14IHU i5 IPS MX450,"1,049,000원",레노버,요가,별점4.9 / 5,35.56cm(14인치),1.39kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2240x1400,16GB,i5-11300H,Iris Xe Graphics
525,HP OMEN 16-b1031TX,"2,199,000원",HP,OMEN,별점5.0 / 5,40.89cm(16.1인치),2.3kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i7-12700H,RTX3070
526,ASUS X515EA-BQ040,"634,550원",ASUS,ASUS,별점4.8 / 5,39.62cm(15.6인치),1.8kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,i5-1135G7,Iris Xe Graphics
527,LG전자 16Z90Q-GA7WK,"2,128,780원",LG전자,LG전자,별점5.0 / 5,40.6cm(16인치),1.199kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,i7-1260P,Iris Xe Graphics
528,삼성전자 갤럭시북2 프로360 NT930QED-KC51G,"1,942,690원",삼성전자,갤럭시북2 프로360,별점5.0 / 5,33.78cm(13.3인치),1.04kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i5-1240P,Iris Xe Graphics
529,LG전자 그램15 15Z90P-GR56K,"1,487,490원",LG전자,그램15,별점4.9 / 5,39.6cm(15.6인치),1.12kg,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1920x1080(FHD),8GB,i5-1135G7,Iris Xe Graphics
530,삼성전자 갤럭시북 NT755XDA-KC58S,"1,097,000원",삼성전자,갤럭시북,별점4.9 / 5,39.62cm(15.6인치),1.55kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1135G7,Iris Xe Graphics
531,LG전자 그램14 14Z95N-G.ARTMK,"1,179,990원",LG전자,그램14,별점4.7 / 5,35.56cm(14인치),0.99kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i3-1115G4,UHD Graphics
532,삼성전자 삼성 NT755XDA-KC59S,"1,183,970원",삼성전자,삼성,별점4.0 / 5,39.62cm(15.6인치),1.55kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1135G7,Iris Xe Graphics
533,LG전자 그램14 14Z90P-GA76K,"1,419,060원",LG전자,그램14,별점4.9 / 5,35.5cm(14인치),0.999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1200(WUXGA),8GB,i7-1165G7,Iris Xe Graphics
534,삼성전자 갤럭시북 NT750XDA-KE51S,"1,010,940원",삼성전자,갤럭시북,별점5.0 / 5,39.62cm(15.6인치),1.55kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i5-1135G7,Iris Xe Graphics
535,HP 엘리트 드래곤플라이 G3 6W7L8PA,"2,429,000원",HP,엘리트,-,34.29cm(13.5인치),0.999kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000x2000,16GB,i7-1255U,Iris Xe Graphics
536,레노버 V14-82C600LMKR,"314,830원",레노버,레노버,별점4.9 / 5,35.56cm(14인치),1.3kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,3250U,라데온 RX Vega 3
537,Apple 맥북 에어 2020년형 M1 512G 실버 (MGNA3KH/A),"1,532,200원",Apple,Apple,별점4.9 / 5,33.78cm(13.3인치),1.29kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1440(QHD),8GB,M1,M1
538,LG전자 그램17 17ZD990-VX50K,"1,515,460원",LG전자,그램17,별점4.8 / 5,43.18cm(17인치),1.34kg,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,i5-8265U,UHD620
539,삼성전자 갤럭시북 이온2 NT950XDA-XD71W,"1,798,990원",삼성전자,갤럭시북 이온2,별점4.8 / 5,39.62cm(15.6인치),1.26kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),갤럭시북 이온,i7-1165G7,Iris Xe Graphics
540,LG전자 그램17 17Z995-VA50K,"1,487,970원",LG전자,그램17,별점4.9 / 5,43.1cm(17인치),1.34kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,i5-10210U,UHD Graphics
541,삼성전자 갤럭시북 플렉스2 NT950QDA-XC50B,"1,646,190원",삼성전자,갤럭시북 플렉스2,별점5.0 / 5,39.62cm(15.6인치),1.57kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,i5-1135G7,지포스 MX450
542,LG전자 그램17 17ZD90N-VX30K,"1,329,990원",LG전자,그램17,별점4.8 / 5,43.1cm(17인치),1.35kg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,i3-1005G1,UHD Graphics
543,ASUS 비보북 M1502IA-BQ038,"569,000원",ASUS,비보북,별점4.6 / 5,39.62cm(15.6인치),1.7kg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1920x1080(FHD),8GB,4600H,라데온 Graphics
544,LG전자 그램15 15Z90N-VR56K,"1,479,900원",LG전자,그램15,별점4.8 / 5,39.6cm(15.6인치),1.12kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1035G7,Iris Plus
545,마이크로소프트 서피스 프로8 8PQ-00030,"1,485,000원",마이크로소프트,서피스,별점4.9 / 5,33.02cm(13인치),0.891kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2880x1920,8GB,i5-1135G7,Iris Xe Graphics
546,삼성전자 노트북 플러스2 NT550XDA-KH29G,"599,000원",삼성전자,노트북 플러스2,별점4.8 / 5,39.62cm(15.6인치),1.81kg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,7505,UHD Graphics
547,기가바이트 A7 K1 R7,"1,329,900원",기가바이트,기가바이트,별점4.7 / 5,43.94cm(17.3인치),2.4kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,5800H,RTX3060
548,레노버 씽크북 16 Gen4+ ARA 21D1000VKR,"1,269,000원",레노버,씽크북,별점5.0 / 5,40.6cm(16인치),1.8kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,6800U,라데온 680M
549,LG전자 울트라기어 17U70P-FA76K,"1,750,000원",LG전자,울트라기어,별점4.8 / 5,43.1cm(17인치),1.95kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,i7-1165G7,지포스 GTX1650 Ti
550,HP 프로북 455 G7-3Q044PA,"509,000원",HP,프로북,별점4.8 / 5,39.62cm(15.6인치),2kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,4500U,라데온 Graphics
551,LG전자 그램360 14TD90Q-GX5BK,"1,627,350원",LG전자,그램360,별점5.0 / 5,35.6cm(14인치),1.23kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,i5-1240P,Iris Xe Graphics
552,MSI 프레스티지 15 A12UC,"1,649,000원",MSI,MSI,별점4.7 / 5,39.62cm(15.6인치),1.69kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i7-1280P,지포스 RTX3050
553,레노버 씽크패드 T14s GEN2 20XFS00B00,"1,549,000원",레노버,씽크패드,별점4.7 / 5,35.56cm(14인치),1.28kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,5850U,라데온 Graphics
554,LG전자 울트라PC 엣지 14U70Q-GA56K,"1,137,990원",LG전자,울트라PC 엣지,별점5.0 / 5,35.56cm(14인치),1.29kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,5625U,라데온 Graphics
555,주연테크 L9E35T,"1,099,000원",주연테크,주연테크,별점4.7 / 5,43.94cm(17.3인치),2.39kg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1920x1080(FHD),16GB,i7-11800H,지포스 RTX3050 Ti
556,ASUS ROG Flow X13 GV301RE-LJ118W,"1,904,210원",ASUS,ROG,별점4.9 / 5,34.03cm(13.4인치),1.3kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,6800HS,지포스 RTX3050 Ti
557,레노버 Gaming 3i 15IAH I7 3050Ti Edition,"1,399,000원",레노버,레노버,-,39.62cm(15.6인치),2.3kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i7-12700H,지포스 RTX3050 Ti
558,삼성전자 갤럭시북 프로360 NT950QDB-KD72G,"1,699,000원",삼성전자,갤럭시북 프로360,별점5.0 / 5,39.62cm(15.6인치),1.39kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i7-1165G7,Iris Xe Graphics
559,LG전자 그램17 17Z90N-VA56K,"1,640,960원",LG전자,그램17,별점4.8 / 5,43.1cm(17인치),1.35kg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,i5-1035G7,Iris Plus
560,ASUS M1603QA-MB045,"695,320원",ASUS,ASUS,별점4.8 / 5,40.6cm(16인치),1.8kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1200(WUXGA),8GB,5600H,라데온 Vega 7
561,HP 15s-fq5003TU,"685,300원",HP,HP,별점4.8 / 5,39.62cm(15.6인치),1.69kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1235U,Iris Xe Graphics
562,삼성전자 갤럭시북 NT750XDA-XD72U,"1,298,990원",삼성전자,갤럭시북,별점4.5 / 5,39.62cm(15.6인치),1.59kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i7-1165G7,Iris Xe Graphics
563,삼성전자 갤럭시북2 NT750XED-KC38G,"974,690원",삼성전자,갤럭시북2,별점4.0 / 5,39.62cm(15.6인치),1.57kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i3-1215U,UHD Graphics
564,LG전자 그램17 17Z90N-VA7BK,"1,853,040원",LG전자,그램17,별점4.8 / 5,43.1cm(17인치),1.35kg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,i7-1065G7,Iris Plus
565,한성컴퓨터 TFG5275,"1,299,000원",한성컴퓨터,한성컴퓨터,별점5.0 / 5,39.62cm(15.6인치),2kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i7-12700H,Iris Xe Graphics
566,레노버 요가 Slim 7i Pro X 14IAH7 82TK004QKR,"1,649,000원",레노버,요가,별점4.0 / 5,36.8cm(14.5인치),1.45kg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3072x1920,16GB,i5-12500H,지포스 RTX3050
567,레노버 씽크패드 T16 Gen1-21BVS00700,"1,549,000원",레노버,씽크패드,별점5.0 / 5,40.6cm(16인치),1.65kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,i5-1240P,Iris Xe Graphics
568,레노버 요가 Slim7 Carbon13ITL5 82EV0033KR,"898,940원",레노버,요가,별점4.6 / 5,33.78cm(13.3인치),0.97kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,i5-1135G7,Iris Xe Graphics
569,LG전자 그램15 15ZD95N-GX70K,"1,418,050원",LG전자,그램15,별점5.0 / 5,39.6cm(15.6인치),1.12kg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i7-1165G7,Iris Xe Graphics
570,삼성전자 갤럭시북 이온2 NT950XDA-XC58W,"1,662,490원",삼성전자,갤럭시북 이온2,별점4.9 / 5,39.62cm(15.6인치),1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1135G7,지포스 MX450
571,LG전자 울트라PC 엣지 16UD70Q-GX30K,"849,000원",LG전자,울트라PC 엣지,별점5.0 / 5,40.6cm(16인치),1.6kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),8GB,5300U,라데온 Graphics
572,레노버 요가 Slim7 Carbon13ITL5 82EV0049KR,"1,349,000원",레노버,요가,별점4.8 / 5,33.78cm(13.3인치),0.97kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,i7-1165G7,Iris Xe Graphics
573,레노버 씽크패드 Z16 Gen1 21D40008KR,"2,698,930원",레노버,씽크패드,별점5.0 / 5,40.6cm(16인치),1.81kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,6850H,라데온 RX6500M
574,LG전자 그램360 16TD90P-GX70K,"1,500,800원",LG전자,그램360,별점4.9 / 5,40.6cm(16인치),1.48kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,i7-1165G7,Iris Xe Graphics
575,HP ENVY x360 15-ed1520TU,"1,119,000원",HP,ENVY,별점5.0 / 5,39.62cm(15.6인치),1.92kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,i5-1135G7,Iris Xe Graphics
576,LG전자 그램17 17Z90P-GA56K,"1,650,000원",LG전자,그램17,별점4.9 / 5,43.1cm(17인치),1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,i5-1135G7,Iris Xe Graphics
577,삼성전자 갤럭시북 플렉스2 NT950QDA-XC71Z,"2,255,050원",삼성전자,갤럭시북 플렉스2,별점4.9 / 5,39.62cm(15.6인치),1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i7-1165G7,지포스 MX450
578,기가바이트 G5 GD Gen11 i5,"1,199,000원",기가바이트,기가바이트,별점4.9 / 5,39.62cm(15.6인치),2.2kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i5-11400H,UHD Graphics
579,ASUS ROG G513RM-HQ077,"1,549,000원",ASUS,ROG,별점5.0 / 5,39.62cm(15.6인치),2.3kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1440(QHD),8GB,6800H,RTX3060
580,기가바이트 어로스 5 SE4,"1,709,900원",기가바이트,어로스,별점4.9 / 5,39.62cm(15.6인치),2.3kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,i7-12700H,Iris Xe Graphics
581,베이직스 베이직북14 2세대,"550,000원",베이직스,베이직스,별점4.7 / 5,35.81cm(14.1인치),1.38kg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),8GB,N4100,UHD600
582,ASUS 젠북 17 UM6702RC-M2014W,"1,640,320원",ASUS,젠북,별점5.0 / 5,43.94cm(17.3인치),2.35kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,6800H,지포스 RTX3050
583,LG전자 15Z90N-VA7CL,"1,329,000원",LG전자,-,별점4.6 / 5,39.62cm(15.6인치),1.13kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i7-1065G7,Iris Plus
584,LG전자 울트라PC 14U30P-E31FK,"403,000원",LG전자,울트라PC,별점4.7 / 5,35.56cm(14인치),1.45kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,N4120,UHD600
585,LG전자 그램17 17ZD95N-GX76K,"1,486,000원",LG전자,그램17,별점4.9 / 5,43.1cm(17인치),1.35kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2560x1600(WQXGA),16GB,i7-1165G7,Iris Xe Graphics
586,ASUS F15 FX506HM-HN130,"1,123,270원",ASUS,-,별점4.8 / 5,39.62cm(15.6인치),2.3kg,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1920x1080(FHD),8GB,i5-11400H,UHD Graphics
587,삼성전자 노트북5 METAL NT560XBV-GD7A,"807,580원",삼성전자,노트북5 METAL,별점4.8 / 5,39.62cm(15.6인치),1.9kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i7-8565U,UHD Graphics 620
588,삼성전자 갤럭시북2 프로 NT950XED-KC58S,"1,472,640원",삼성전자,갤럭시북2 프로,별점5.0 / 5,39.62cm(15.6인치),1.11kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-1240P,Iris Xe Graphics
589,HP 엘리트북 845 G7-2F1L9PA,"699,000원",HP,엘리트북,별점4.8 / 5,35.56cm(14인치),1.33kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,4750U,라데온 Graphics
590,ASUS 비보북 X712EA-AU124,"786,240원",ASUS,비보북,별점4.9 / 5,43.94cm(17.3인치),2.3kg,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1920x1080(FHD),8GB,i5-1135G7,Iris Xe Graphics
