,상품명,최저가,제조사,브랜드,평점,화면크기,무게,화면추천,무게추천,디자인추천,색상추천,소음추천,사용성추천,발열추천,해상도,램,CPU,GPU
677,LG전자 16T90Q-GR5BK,2039640.0,LG전자,LG전자,-,16.0,1480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8192,i5-1240P,integrated graphics
678,HP 엘리트 드래곤플라이 G2 3E2Q1PA,1559000.0,HP,엘리트,별점4.7 / 5,13.3,990,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),16384,i7-1165G7,integrated graphics
679,HP 250 G8-363U4PC,825600.0,HP,HP,별점4.9 / 5,15.6,1740,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i7-1165G7,integrated graphics
680,ASUS 비보북 15 OLED S513EA-LCP05,999000.0,ASUS,비보북,별점4.8 / 5,15.6,1800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
681,디클 클릭북 프로 A50 R5 W10,639000.0,디클,디클,별점5.0 / 5,15.6,1600,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),8192,5500U,integrated graphics
682,ASUS 젠북 UP5401ZA-KN010W,1659000.0,ASUS,젠북,별점4.9 / 5,14.0,1400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880x1800(WQXGA),16384,i7-12700H,integrated graphics
683,ASUS 비보북프로 14X OLED N7401ZE-M9048,2184440.0,ASUS,비보북프로,별점4.4 / 5,14.5,1680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880x1800(WQXGA),32768,i9-12900H,integrated graphics
684,레노버 아이디어패드 Slim3-14ALC R7,654950.0,레노버,아이디어패드,별점4.8 / 5,14.0,1410,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,5700U,integrated graphics
685,LG전자 울트라PC 14U30P-E326K,428000.0,LG전자,울트라PC,별점4.5 / 5,14.0,1450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366x768(FWXGA),4096,N5030,integrated graphics
686,레노버 아이디어패드 Slim5 Pro 14ACN 82L700HVKR,1149000.0,레노버,아이디어패드,별점4.8 / 5,14.0,1410,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2240x1400,16384,5600U,MX450
687,HP 엘리트 드래곤플라이 G3 6W7M2PA,2409000.0,HP,엘리트,별점5.0 / 5,13.5,999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1280,32768,i5-1235U,integrated graphics
688,ASUS 비보북프로 14X OLED N7400PC-KM006,1219000.0,ASUS,비보북프로,별점4.7 / 5,14.0,1450,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2880x1800(WQXGA),16384,i7-11370H,integrated graphics
689,DELL XPS 17 9720-WP06KR,4689000.0,DELL,XPS,별점5.0 / 5,17.0,2210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3840x2400(4K UHD),32768,i9-12900HK,integrated graphics
690,LG전자 17Z95P-GD79K,2619320.0,LG전자,-,별점4.3 / 5,17.0,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),32768,i7-1195G7,integrated graphics
691,기가바이트 어로스 15 XE5,1999000.0,기가바이트,어로스,별점5.0 / 5,15.6,2400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1440(QHD),16384,i7-12700H,integrated graphics
692,LG전자 그램360 16T90P-GA76K,1959000.0,LG전자,그램360,별점4.9 / 5,16.0,1480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16384,i7-1165G7,integrated graphics
693,삼성전자 갤럭시북 프로 NT950XDY-AI51S,1199890.0,삼성전자,갤럭시북 프로,별점5.0 / 5,15.6,1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i5-1135G7,integrated graphics
694,DELL 인스피론 16 5620-UB02KR,959050.0,DELL,인스피론,별점4.7 / 5,16.0,1970,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16384,i5-1240P,integrated graphics
695,삼성전자 노트북5 METAL NT560XBV-AD3A,567090.0,삼성전자,노트북5 METAL,별점4.5 / 5,15.6,1900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4096,i3-8145U,integrated graphics
696,레노버 아이디어패드 Slim5 Pro 14ITL6 82L3004FKR,789000.0,레노버,아이디어패드,별점4.5 / 5,14.0,1450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240x1400,8192,i5-1135G7,integrated graphics
697,HP 파빌리온 15-eh2031AU,769000.0,HP,파빌리온,별점4.8 / 5,15.6,1850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,5625U,integrated graphics
698,레노버 요가 Slim7 Carbon13ITL5 82EV004LKR,1149000.0,레노버,요가,별점4.7 / 5,13.3,970,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16384,i5-1135G7,integrated graphics
699,기가바이트 AERO 15 OLED XD,2249000.0,기가바이트,AERO,별점4.9 / 5,15.6,2200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3840x2160(4K UHD),16384,i7-11800H,integrated graphics
700,LG전자 그램15 15Z90P-GR36K,1205060.0,LG전자,그램15,별점4.9 / 5,15.6,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i3-1115G4,integrated graphics
701,한성컴퓨터 TFG5176XGW 리퀴드,1609000.0,한성컴퓨터,한성컴퓨터,별점4.8 / 5,15.6,1700,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1920x1080(FHD),16384,i7-11800H,integrated graphics
702,DELL 래티튜드 3520 I5F2GW,860720.0,DELL,래티튜드,별점4.0 / 5,15.6,1780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
703,한성컴퓨터 TFG5576XG,1469000.0,한성컴퓨터,한성컴퓨터,별점4.9 / 5,15.6,1700,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),16384,5800H,RTX3060
704,ASUS T3300KA-LQ021WS,579000.0,ASUS,ASUS,별점4.5 / 5,13.0,780,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1920x1080(FHD),4096,N6000,integrated graphics
705,삼성전자 노트북5 METAL NT560XBE-K74,1349000.0,삼성전자,노트북5 METAL,별점4.7 / 5,15.6,1900,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4096,i7-8565U,integrated graphics
706,삼성전자 삼성 NT930QDB-KC52N,1588010.0,삼성전자,삼성,별점4.5 / 5,13.3,1040,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i5-1135G7,integrated graphics
707,삼성전자 갤럭시북2 프로 NT930XED-KC58S,1589790.0,삼성전자,갤럭시북2 프로,별점5.0 / 5,13.3,870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1240P,integrated graphics
708,삼성전자 노트북5 METAL NT550XAA-X78,1088990.0,삼성전자,노트북5 METAL,별점5.0 / 5,15.6,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i7-8550U,integrated graphics
709,한성컴퓨터 TFG7277LCW,2779000.0,한성컴퓨터,한성컴퓨터,별점3.0 / 5,17.3,2500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1440(QHD),16384,i9-12900H,integrated graphics
710,레노버 아이디어패드 Slim 5 Pro 16ACH6 82L500WFKR,1063050.0,레노버,아이디어패드,별점4.6 / 5,16.0,1940,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16384,5600H,RTX3050
711,DELL XPS 13 9305 WH01KR,1344000.0,DELL,XPS,별점4.7 / 5,13.3,1160,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
712,LG전자 울트라PC그램 14Z950-GR30K,89900.0,LG전자,울트라PC그램,별점5.0 / 5,14.0,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4096,i3-5005U,integrated graphics
713,ASUS X515EA-BQ041,630720.0,ASUS,ASUS,별점4.7 / 5,15.6,1800,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
714,ASUS F15 FX507ZC-HN075,1158840.0,ASUS,-,별점5.0 / 5,15.6,2200,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),8192,i7-12700H,integrated graphics
715,레노버 아이디어패드 Slim3 14ABA7 R5 DOS,576000.0,레노버,아이디어패드,별점5.0 / 5,14.0,1440,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,5625U,integrated graphics
716,레노버 씽크북 14 ITL 20VD0051KR,693990.0,레노버,씽크북,별점4.8 / 5,14.0,1400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i7-1165G7,integrated graphics
717,LG전자 그램17 17Z90N-VA50K,1499620.0,LG전자,그램17,별점4.5 / 5,17.0,1350,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8192,i5-1035G7,integrated graphics
718,레노버 씽크패드 X1 Extreme G5 21DE0018KR,3399000.0,레노버,씽크패드,-,16.0,1880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16384,i7-12700H,RTX3060
719,레노버 씽크북 13s Gen4 ARB 21AS0023KR,1269000.0,레노버,씽크북,별점5.0 / 5,13.3,1230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16384,6800U,integrated graphics
720,삼성전자 삼성 NT750XDA-KH39B,780000.0,삼성전자,삼성,별점4.6 / 5,15.6,1550,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i3-1115G4,integrated graphics
721,LG전자 그램17 17Z95N-OA5YK,1748330.0,LG전자,그램17,별점4.9 / 5,17.0,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16384,i5-1135G7,integrated graphics
722,LG전자 그램14 14Z90N-VR50K,1259050.0,LG전자,그램14,별점4.6 / 5,14.0,990,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1035G7,integrated graphics
723,LG전자 그램14 14Z90N-VR36K,1199000.0,LG전자,그램14,별점4.9 / 5,14.0,990,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i3-1005G1,integrated graphics
724,ASUS F17 FX706HM-HX006,1685300.0,ASUS,-,별점4.9 / 5,17.3,2600,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i9-11900H,RTX3060
725,삼성전자 갤럭시북2 프로 NT950XED-K51A,1599000.0,삼성전자,갤럭시북2 프로,별점5.0 / 5,15.6,1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i5-1240P,integrated graphics
726,LG전자 그램15 15ZD90N-VX7BK,1418060.0,LG전자,그램15,별점4.9 / 5,15.6,1120,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8192,i7-1065G7,integrated graphics
727,HP OMEN 16-b1032TX,1999000.0,HP,HP,별점4.8 / 5,16.1,2300,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),16384,i7-12700H,RTX3070 Ti
728,레노버 아이디어패드 Slim5 15ALC R5 82LN00J2KR,639000.0,레노버,아이디어패드,별점4.7 / 5,15.6,1640,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,5500U,integrated graphics
729,LG전자 그램17 17ZD990-GX30K,1348000.0,LG전자,그램17,별점4.7 / 5,17.0,1340,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8192,i3-8145U,integrated graphics
730,DELL XPS 13 Plus DX9320-WP04KR,2699000.0,DELL,XPS,별점5.0 / 5,13.4,1240,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3456x2160,16384,i7-1260P,integrated graphics
731,LG전자 그램17 17Z90N-VA7WK,2079990.0,LG전자,그램17,별점4.8 / 5,17.0,1350,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8192,i7-1065G7,integrated graphics
732,레노버 씽크패드 T14 GEN2 20W0S1AU00,1608550.0,레노버,씽크패드,별점5.0 / 5,14.0,1502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i7-1165G7,integrated graphics
733,MSI Raider GE76 12UH QHD,3698900.0,MSI,MSI,-,17.3,2900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1440(QHD),32768,i7-12700H,RTX3080
734,삼성전자 노트북5 METAL NT560XAA-K58A,879000.0,삼성전자,노트북5 METAL,별점3.6 / 5,15.6,1880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-8250U,integrated graphics
735,LG전자 16T90P-GR5BK,1929000.0,LG전자,LG전자,-,16.0,1480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8192,i5-1135G7,integrated graphics
736,LG전자 그램17 17Z90P-GA7IK,1609990.0,LG전자,그램17,별점4.9 / 5,17.0,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8192,i7-1165G7,integrated graphics
737,LG전자 그램360 16T90P-GA56K,1797990.0,LG전자,그램360,별점4.8 / 5,16.0,1480,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16384,i5-1135G7,integrated graphics
738,삼성전자 갤럭시북 NT750XDA-KC38U,935820.0,삼성전자,갤럭시북,별점4.9 / 5,15.6,1550,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i3-1115G4,integrated graphics
739,삼성전자 갤럭시북 프로 NT950XDB-KH59I,1399830.0,삼성전자,갤럭시북 프로,별점5.0 / 5,15.6,1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
740,삼성전자 갤럭시북2 프로 NT950XED-KH58S,1759120.0,삼성전자,갤럭시북2 프로,별점5.0 / 5,15.6,1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1240P,integrated graphics
741,HP ENVY 16-h0042TX,2499000.0,HP,HP,별점5.0 / 5,16.0,2320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3840x2400(4K UHD),16384,i7-12700H,RTX3060
742,레노버 씽크북 15 Gen3 ACL 21A4000NKR,466770.0,레노버,씽크북,별점4.0 / 5,15.6,1700,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4096,5300U,integrated graphics
743,LG전자 16Z90Q-GR5BK,1728850.0,LG전자,LG전자,-,16.0,1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8192,i5-1240P,integrated graphics
744,ASUS S5602ZA-L2014,1441380.0,ASUS,ASUS,별점5.0 / 5,16.0,1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3840x2400(4K UHD),16384,i7-12700H,integrated graphics
745,레노버 씽크패드 T14s Gen3 21BR001YKR,1849000.0,레노버,씽크패드,-,14.0,1210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16384,i7-1260P,integrated graphics
746,LG전자 그램15 15Z990-HA7BK 노트북,1988980.0,LG전자,그램15,별점4.8 / 5,15.6,1090,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i7-8565U,integrated graphics
747,삼성전자 노트북5 METAL NT560XBE-X58,1229990.0,삼성전자,노트북5 METAL,별점4.8 / 5,15.6,1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-8265U,integrated graphics
748,LG전자 그램14 14Z90N-EB3WK,1133990.0,LG전자,그램14,별점4.9 / 5,14.0,999,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),4096,i3-1005G1,integrated graphics
749,삼성전자 갤럭시북 NT750XDA-KC59U,999000.0,삼성전자,갤럭시북,별점5.0 / 5,15.6,1550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
750,레노버 아이디어패드 Slim3-15ALC R3 Win10,578990.0,레노버,아이디어패드,별점4.8 / 5,15.6,1650,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1920x1080(FHD),4096,5300U,integrated graphics
751,HP Victus 16-d1131TX,1399000.0,HP,HP,별점4.7 / 5,16.1,2460,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i7-12700H,RTX3050 Ti
752,HP 드래곤플라이맥스 4P7K3PA,1948570.0,HP,HP,별점4.9 / 5,13.3,1130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i7-1165G7,integrated graphics
753,LG전자 올뉴그램 13Z980-GA36K,869000.0,LG전자,올뉴그램,별점4.4 / 5,13.3,960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i3-8130U,integrated graphics
754,HP 파이어플라이 14 G8-W0DRAV,1779860.0,HP,-,별점4.9 / 5,14.0,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i7-1165G7,integrated graphics
755,LG전자 그램15 15Z90N-VR5IK,1479000.0,LG전자,그램15,별점4.7 / 5,15.6,1120,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i5-1035G7,integrated graphics
756,LG전자 16Z90Q-GR50K,1675250.0,LG전자,LG전자,별점5.0 / 5,16.0,1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8192,i5-1240P,integrated graphics
757,DELL G15 DG5520-WH03KR,1779000.0,DELL,-,별점3.7 / 5,15.6,2670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i7-12700H,integrated graphics
758,LG전자 그램17 17Z95N-GR5DK,1529960.0,LG전자,그램17,-,17.0,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8192,i5-1135G7,integrated graphics
759,한성컴퓨터 TFG5276XG,1799000.0,한성컴퓨터,한성컴퓨터,별점5.0 / 5,15.6,1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i7-12700H,integrated graphics
760,에이서 SFX14-41G MAX,894310.0,에이서,-,별점4.9 / 5,14.0,1390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,5600U,RTX3050 Ti
761,HP 파빌리온 15-ec2124ax,1249000.0,HP,파빌리온,별점4.8 / 5,15.6,1980,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1920x1080(FHD),8192,5800H,RTX3050
762,ASUS UX481FL-BM063T,2300000.0,ASUS,-,별점4.7 / 5,14.0,1500,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i7-10510U,integrated graphics
763,LG전자 그램17 17Z95N-OA56K,1699990.0,LG전자,그램17,별점4.9 / 5,17.0,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16384,i5-1135G7,integrated graphics
764,레노버 리전 5 17ACH R7 3060 W11H,1419000.0,레노버,리전,별점5.0 / 5,17.3,2900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,5800H,RTX3060
765,LG전자 15ZB95N-GP50ML,1523000.0,LG전자,-,-,15.6,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
766,LG전자 울트라PC 15U50P-GA5NK,999000.0,LG전자,울트라PC,별점4.9 / 5,15.6,1800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
767,LG전자 그램15 15ZD90P-HX56K,1458990.0,LG전자,그램15,별점4.9 / 5,15.6,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
768,LG전자 그램17 17ZD990-VX7BK,1748400.0,LG전자,그램17,별점4.8 / 5,17.0,1340,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2560x1600(WQXGA),8192,i7-8565U,integrated graphics
769,기가바이트 어로스 17G KD,1567000.0,기가바이트,어로스,별점5.0 / 5,17.3,2700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i7-11800H,integrated graphics
770,ASUS UX8402ZE-M3144W,3049000.0,ASUS,-,별점4.8 / 5,14.5,1750,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2880x1800(WQXGA),32768,i9-12900H,integrated graphics
771,HP 엘리트북 850 G8 1G1Y0AV PRO,1395830.0,HP,엘리트북,-,15.6,1690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i7-1165G7,integrated graphics
772,LG전자 그램360 16T90P-OA70K,1900000.0,LG전자,그램360,별점4.9 / 5,16.0,1480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16384,i7-1165G7,integrated graphics
773,레노버 아이디어패드 Slim3-15ITL 5DS2,619000.0,레노버,아이디어패드,별점4.8 / 5,15.6,1650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
774,ASUS 젠북 UM325SA-KG084,1030440.0,ASUS,젠북,별점4.9 / 5,13.3,1140,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,5600U,integrated graphics
775,LG전자 그램17 17Z90Q-GR5JK,1766000.0,LG전자,그램17,-,17.0,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8192,i5-1240P,integrated graphics
776,LG전자 그램 2in1 14TD990-GX50K,1389930.0,LG전자,그램 2in1,별점4.8 / 5,14.0,1140,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-8265U,integrated graphics
777,레노버 아이디어패드 Slim3-15ITL 7D2,699000.0,레노버,아이디어패드,별점5.0 / 5,15.6,1650,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8192,i7-1165G7,integrated graphics
778,MSI Titan GT77 12UHS-i9 4K WIN11,6149000.0,MSI,MSI,별점4.0 / 5,17.3,3300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3840x2160(4K UHD),65536,i9-12900HX,RTX3080 Ti
779,삼성전자 노트북5 METAL NT560XAA-K34A,808910.0,삼성전자,노트북5 METAL,-,15.6,1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4096,i3-8130U,integrated graphics
780,삼성전자 갤럭시북 프로 NT950XDC-XL51S,1687880.0,삼성전자,갤럭시북 프로,별점5.0 / 5,15.6,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
781,LG전자 울트라PC 17U70P-GP50ML,1149000.0,LG전자,울트라PC,-,17.0,1850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8192,i5-1135G7,integrated graphics
782,기가바이트 어로스 17 YE,3599000.0,기가바이트,어로스,별점4.5 / 5,17.3,2700,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),32768,i7-12700H,RTX3080 Ti
783,HP 파빌리온 Aero 13-be1041AU,699000.0,HP,파빌리온,별점5.0 / 5,13.3,970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),8192,5625U,integrated graphics
784,레노버 씽크패드 X1 카본 G10 21CBS01Y00,2999000.0,레노버,씽크패드,별점4.4 / 5,14.0,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3840x2400(4K UHD),32768,i7-1260P,integrated graphics
785,레노버 씽크패드 E15 G3 20YG0011KD,675450.0,레노버,씽크패드,별점4.9 / 5,15.6,1700,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,5700U,integrated graphics
786,기가바이트 A7 K1 R7 Pro,1349000.0,기가바이트,기가바이트,별점4.8 / 5,17.3,2400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,5800H,RTX3060
787,HP 파빌리온 470 G8 4J8P3PC,969000.0,HP,파빌리온,별점5.0 / 5,17.3,2085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
788,한성컴퓨터 TFG5176XG 리퀴드,1479000.0,한성컴퓨터,한성컴퓨터,별점4.9 / 5,15.6,1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i7-11800H,integrated graphics
789,LG전자 그램17 17Z990-VA70K,1674000.0,LG전자,그램17,별점4.7 / 5,17.0,1300,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8192,i7-8565U,integrated graphics
790,레노버 씽크패드 L14 Gen3 21C1S00E00,843600.0,레노버,씽크패드,별점5.0 / 5,14.0,1390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1240P,integrated graphics
791,LG전자 15Z90P-GR50K,1429000.0,LG전자,-,별점4.8 / 5,15.6,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
792,삼성전자 갤럭시북 플렉스2 NT950QDA-XC50Z,1646190.0,삼성전자,갤럭시북 플렉스2,-,15.6,1570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,MX450
793,삼성전자 노트북 플러스2 NT550XDA-KH39W,749000.0,삼성전자,노트북 플러스2,별점5.0 / 5,15.6,1810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i3-1115G4,integrated graphics
794,LG전자 그램17 17Z990-VA56K,1594600.0,LG전자,그램17,별점4.7 / 5,17.0,1340,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8192,i5-8265U,integrated graphics
795,LG전자 15ZD95P-GX7SK,1418060.0,LG전자,-,-,15.6,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,i7-1195G7,integrated graphics
796,에이서 SFX14-41G R7,1039500.0,에이서,-,별점4.9 / 5,14.0,1390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16384,5800U,RTX3050 Ti
797,HP Laptop 15S-EQ1153AU,706800.0,HP,HP,별점4.6 / 5,15.6,1690,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,4700U,integrated graphics
798,HP 볼트 15-fb0070AX,749000.0,HP,볼트,별점4.3 / 5,15.6,2290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,5600H,GTX1650
799,삼성전자 갤럭시북 프로 NT950XDB-KC58P,1547420.0,삼성전자,갤럭시북 프로,별점4.5 / 5,15.6,1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,i5-1135G7,integrated graphics
800,레노버 씽크패드 L14 G2-20X5S00800,728960.0,레노버,씽크패드,별점4.2 / 5,14.0,1590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8192,5650U,integrated graphics
801,레노버 V14-82C600LLKR,316000.0,레노버,레노버,별점4.0 / 5,14.0,1300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4096,3250U,integrated graphics
