,상품명,최저가,제조사,브랜드,평점,화면크기,무게,화면추천,무게추천,디자인추천,색상추천,소음추천,사용성추천,발열추천,해상도,램,CPU,GPU
985,Apple 맥북 에어 2020년형 M1 512G 골드 (MGNE3KH/A),"1,467,000원",Apple,Apple,별점4.9 / 5,33.78cm(13.3인치),1.29kg,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2560x1440(QHD),8GB,M1,M1
986,한성컴퓨터 TFG7275T,"1,459,000원",한성컴퓨터,한성컴퓨터,별점5.0 / 5,43.94cm(17.3인치),2.6kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-12700H,Iris Xe Graphics
987,삼성전자 갤럭시북2 NT550XED-K78AS,"1,249,000원",삼성전자,갤럭시북2,-,39.62cm(15.6인치),1.8kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-1255U,UHD Graphics
988,LG전자 울트라PC 13U70Q-GR56K,"849,000원",LG전자,울트라PC,별점4.9 / 5,33.78cm(13.3인치),0.98kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,라이젠5-5500U,라데온 Graphics
989,삼성전자 갤럭시북 프로 NT950XDC-XD72B,"1,878,990원",삼성전자,갤럭시북 프로,별점5.0 / 5,39.62cm(15.6인치),1.15kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-1165G7,Iris Xe Graphics
990,LG전자 15Z95P-GR50K,"1,749,990원",LG전자,-,-,39.62cm(15.6인치),1.12kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1155G7,Iris Xe Graphics
991,삼성전자 갤럭시북 프로 NT935XDB-K71A,"2,456,840원",삼성전자,갤럭시북 프로,별점5.0 / 5,33.7cm(13.3인치),0.88kg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-1160G7,Iris Xe Graphics
992,LG전자 16T90Q-GR5BK,"2,039,640원",LG전자,LG전자,-,40.6cm(16인치),1.48kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,코어i5-1240P,Iris Xe Graphics
993,HP 엘리트 드래곤플라이 G2 3E2Q1PA,"1,559,000원",HP,엘리트,별점4.7 / 5,33.78cm(13.3인치),0.99kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),16GB,코어i7-1165G7,Iris Xe Graphics
994,HP 250 G8-363U4PC,"825,600원",HP,HP,별점4.9 / 5,39.62cm(15.6인치),1.74kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i7-1165G7,Iris Xe Graphics
995,38.1cm(15인치),1.29kg,8GB,3865U (1.8GHz),HD 610,38.1cm(15인치),1.29kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,3865U (1.8GHz),HD 610
996,레노버 V15 GEN2 82KD000WKR,"548,990원",레노버,레노버,별점4.8 / 5,,1.7kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,라이젠5-5500U,라데온 Graphics
997,ASUS 비보북 15 OLED S513EA-LCP05,"999,000원",ASUS,비보북,별점4.8 / 5,39.62cm(15.6인치),1.8kg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,Iris Xe Graphics
998,디클 클릭북 프로 A50 R5 W10,"639,000원",디클,디클,별점5.0 / 5,39.62cm(15.6인치),1.6kg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),8GB,라이젠5-5500U,라데온 Graphics
999,HP 15s-fq5004TU,"599,000원",HP,HP,별점5.0 / 5,39.62cm(15.6인치),1.69kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-1215U,Iris Xe Graphics
1000,레노버 아이디어패드 Slim3-15IML PD 81WB00JAKR,"329,000원",레노버,아이디어패드,별점4.6 / 5,39.62cm(15.6인치),1.63kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,펜티엄-G6405U,UHD Graphics
1001,ASUS 젠북 UP5401ZA-KN010W,"1,659,000원",ASUS,젠북,별점4.9 / 5,35.56cm(14인치),1.4kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880x1800(WQXGA),16GB,코어i7-12700H,Iris Xe Graphics
1002,ASUS 비보북프로 14X OLED N7401ZE-M9048,"2,184,440원",ASUS,비보북프로,별점4.4 / 5,36.8cm(14.5인치),1.68kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880x1800(WQXGA),32GB,코어i9-12900H,Iris Xe Graphics
1003,레노버 아이디어패드 SLIM 5-15ARE RYZEN5,"824,000원",레노버,아이디어패드,별점4.5 / 5,,1.63kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠5-4500U,라데온 Graphics
1004,삼성전자 노트북5 NT550EBZ-AD5A,"689,000원",삼성전자,노트북5,별점4.8 / 5,,1.9kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-8250U,UHD620
1005,삼성전자 갤럭시북 S NT767XCL-KC58,"898,000원",삼성전자,갤럭시북 S,별점4.8 / 5,33.7cm(13.3인치),,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,1.4GHz,1.4GHz
1006,LG전자 울트라기어 17UD790-PX76K,"1,785,990원",LG전자,울트라기어,별점4.8 / 5,,1.95kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,코어i7-8565U,UHD620
1007,레노버 아이디어패드 Slim3-14ALC R7,"654,950원",레노버,아이디어패드,별점4.8 / 5,35.56cm(14인치),1.41kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠7-5700U,라데온 Graphics
1008,삼성전자 노트북7 NT750XBE-K39,"1,047,990원",삼성전자,노트북7,별점4.7 / 5,,1.69kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-8145U,UHD620
1009,삼성전자 갤럭시북 플렉스 알파 NT730QCR-A516A,"1,580,070원",삼성전자,갤럭시북 플렉스 알파,별점4.8 / 5,,1.19kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i5-10210U,UHD Graphics
1010,HP 파빌리온 Aero 13-be1060AU,"1,158,900원",HP,파빌리온,별점5.0 / 5,33.78cm(13.3인치),0.97kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,라이젠7-5825U,라데온 Graphics
1011,LG전자 울트라PC 14U30P-E326K,"428,000원",LG전자,울트라PC,별점4.5 / 5,35.56cm(14인치),1.45kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366x768(FWXGA),4GB,펜티엄-N5030,UHD Graphics
1012,레노버 아이디어패드 Slim5 Pro 14ACN 82L700HVKR,"1,149,000원",레노버,아이디어패드,별점4.8 / 5,35.56cm(14인치),1.41kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2240x1400,16GB,라이젠5-5600U,지포스 MX450
1013,HP 엘리트 드래곤플라이 G3 6W7M2PA,"2,409,000원",HP,엘리트,별점5.0 / 5,34.29cm(13.5인치),0.999kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1280,32GB,코어i5-1235U,Iris Xe Graphics
1014,ASUS 비보북프로 14X OLED N7400PC-KM006,"1,219,000원",ASUS,비보북프로,별점4.7 / 5,35.56cm(14인치),1.45kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2880x1800(WQXGA),16GB,코어i7-11370H,Iris Xe Graphics
1015,DELL XPS 17 9720-WP06KR,"4,689,000원",DELL,XPS,별점5.0 / 5,43.1cm(17인치),2.21kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3840x2400(4K UHD),32GB,코어i9-12900HK,Iris Xe Graphics
1016,HP 16-d1120TX,"1,199,000원",HP,HP,별점4.9 / 5,40.89cm(16.1인치),2.37kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i5-12500H,지포스 RTX3050 Ti
1017,삼성전자 갤럭시북 이온 NT950XCJ-X59,"1,485,860원",삼성전자,갤럭시북 이온,별점4.8 / 5,,1.26kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-10210U,UHD Graphics
1018,삼성전자 갤럭시북 이온 NT950XCJ-X716A,"2,149,990원",삼성전자,갤럭시북 이온,별점4.9 / 5,,1.26kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-10510U,지포스MX250
1019,레노버 아이디어패드 Slim3-15IIL 3D,"749,990원",레노버,아이디어패드,별점4.7 / 5,,1.64kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),4GB,코어i3-1005G1,UHD Graphics
1020,LG전자 울트라기어 15U70P-FA76K,"1,498,990원",LG전자,울트라기어,별점4.7 / 5,,1.85kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i7-1165G7,지포스 GTX1650 Ti
1021,삼성전자 노트북5 NEW NT500R5W-KD5S,"701,380원",삼성전자,노트북5 NEW,별점4.9 / 5,39.62cm(15.6인치),1.85kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-7200U,HD620
1022,ASUS 비보북 S 15 OLED K3502ZA-MA093,"935,900원",ASUS,비보북,-,39.62cm(15.6인치),1.8kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880x1620(WQHD),8GB,코어i5-12500H,Iris Xe Graphics
1023,LG전자 17Z95P-GD79K,"2,619,320원",LG전자,-,별점4.3 / 5,43.1cm(17인치),1.35kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),32GB,코어i7-1195G7,Iris Xe Graphics
1024,삼성전자 노트북9 METAL NT900X3J-K38,"889,530원",삼성전자,노트북9 METAL,별점4.8 / 5,,0.86kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-7020U,GMA HD 620
1025,기가바이트 어로스 15 XE5,"1,999,000원",기가바이트,어로스,별점5.0 / 5,39.62cm(15.6인치),2.4kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1440(QHD),16GB,코어i7-12700H,Iris Xe Graphics
1026,LG전자 그램360 16T90P-GA76K,"1,959,000원",LG전자,그램360,별점4.9 / 5,40.6cm(16인치),1.48kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,코어i7-1165G7,Iris Xe Graphics
1027,삼성전자 갤럭시북 프로 NT950XDY-AI51S,"1,199,890원",삼성전자,갤럭시북 프로,별점5.0 / 5,39.62cm(15.6인치),1.05kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i5-1135G7,Iris Xe Graphics
1028,삼성전자 노트북3 NT300E5S-KD2A,"572,450원",삼성전자,노트북3,별점5.0 / 5,,1.98kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,4415U,GMA HD 610
1029,LG전자 LG그램 14ZD90Q-GX30K,"1,285,310원",LG전자,LG그램,-,35.56cm(14인치),0.999kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),8GB,코어i3-1220P,Iris Xe Graphics
1030,DELL 인스피론 16 5620-UB02KR,"959,050원",DELL,인스피론,별점4.7 / 5,40.6cm(16인치),1.97kg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,코어i5-1240P,Iris Xe Graphics
1031,삼성전자 노트북5 METAL NT560XBV-AD3A,"567,090원",삼성전자,노트북5 METAL,별점4.5 / 5,39.62cm(15.6인치),1.9kg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,코어i3-8145U,UHD Graphics 620
1032,레노버 아이디어패드 Slim5 Pro 14ITL6 82L3004FKR,"789,000원",레노버,아이디어패드,별점4.5 / 5,35.56cm(14인치),1.45kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240x1400,8GB,코어i5-1135G7,Iris Xe Graphics
1033,ASUS G17 G713RM-LL181,"1,746,310원",ASUS,-,별점5.0 / 5,43.94cm(17.3인치),2.9kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1440(QHD),16GB,라이젠7-6800H,RTX3060
1034,HP 파빌리온 15-eh2031AU,"769,000원",HP,파빌리온,별점4.8 / 5,39.62cm(15.6인치),1.85kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠5-5625U,라데온 Graphics
1035,레노버 요가 Slim7 Carbon13ITL5 82EV004LKR,"1,149,000원",레노버,요가,별점4.7 / 5,33.78cm(13.3인치),0.97kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,코어i5-1135G7,Iris Xe Graphics
1036,기가바이트 AERO 15 OLED XD,"2,249,000원",기가바이트,AERO,별점4.9 / 5,39.62cm(15.6인치),2.2kg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3840x2160(4K UHD),16GB,코어i7-11800H,UHD Graphics
1037,LG전자 그램15 15Z90P-GR36K,"1,205,060원",LG전자,그램15,별점4.9 / 5,39.6cm(15.6인치),1.12kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-1115G4,HD Graphics
1038,한성컴퓨터 TFG5176XGW 리퀴드,"1,609,000원",한성컴퓨터,한성컴퓨터,별점4.8 / 5,39.62cm(15.6인치),1.7kg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-11800H,UHD Graphics
1039,삼성전자 노트북5 NT550EAA-K35A,"790,460원",삼성전자,노트북5,별점4.8 / 5,,1.9kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,코어i3-7020U,GMA HD 620
1040,DELL 래티튜드 3520 I5F2GW,"860,720원",DELL,래티튜드,별점4.0 / 5,39.62cm(15.6인치),1.78kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,Iris Xe Graphics
1041,ASUS G733CW-LL005W,"3,699,000원",ASUS,-,별점4.5 / 5,43.94cm(17.3인치),2.9kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1440(QHD),32GB,코어i9-12950HX,UHD Graphics
1042,한성컴퓨터 TFG5576XG,"1,469,000원",한성컴퓨터,한성컴퓨터,별점4.9 / 5,39.62cm(15.6인치),1.7kg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),16GB,라이젠7-5800H,RTX3060
1043,삼성전자 노트북 PEN ACTIVE NT730QAZ-A28A,"1,328,970원",삼성전자,노트북 PEN ACTIVE,별점4.8 / 5,33.78cm(13.3인치),1.45kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,4415U,GMA HD 610
1044,ASUS G733CX-LL014W,"5,098,950원",ASUS,-,별점4.5 / 5,43.94cm(17.3인치),3.1kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1440(QHD),32GB,코어i9-12950HX,UHD Graphics
1045,삼성전자 갤럭시북 프로360 NT930QDB-KC58G,"1,329,000원",삼성전자,갤럭시북 프로360,별점4.9 / 5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,코어i5-1135G7
1046,MSI 모던14 B4MW-R5,"805,050원",MSI,MSI,별점4.7 / 5,,1.3kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠5-4500U,라데온 Graphics
1047,ASUS T3300KA-LQ021WS,"579,000원",ASUS,ASUS,별점4.5 / 5,33.02cm(13인치),0.78kg,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1920x1080(FHD),4GB,펜티엄-N6000,UHD Graphics
1048,38.1cm(15인치),1.29kg,8GB,i5-6200U (2.3GHz),HD 520,38.1cm(15인치),1.29kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i5-6200U (2.3GHz),HD 520
1049,LG전자 울트라PC 엣지 14UD70Q-GX76K,"1,197,990원",LG전자,울트라PC 엣지,-,35.56cm(14인치),1.29kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,라이젠7-5825U,라데온 Graphics
1050,삼성전자 노트북5 METAL NT560XBE-K74,"1,349,000원",삼성전자,노트북5 METAL,별점4.7 / 5,39.62cm(15.6인치),1.9kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,코어i7-8565U,UHD Graphics 620
1051,삼성전자 삼성 NT930QDB-KC52N,"1,588,010원",삼성전자,삼성,별점4.5 / 5,33.78cm(13.3인치),1.04kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i5-1135G7,Iris Xe Graphics
1052,삼성전자 갤럭시북2 프로 NT930XED-KC58S,"1,589,790원",삼성전자,갤럭시북2 프로,별점5.0 / 5,33.78cm(13.3인치),0.87kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1240P,Iris Xe Graphics
1053,삼성전자 노트북5 METAL NT550XAA-X78,"1,088,990원",삼성전자,노트북5 METAL,별점5.0 / 5,39.62cm(15.6인치),1.97kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i7-8550U,UHD Graphics 620
1054,삼성전자 노트북5 NT500R5N-X58L,"1,318,070원",삼성전자,노트북5,-,,1.95kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-8250U,UHD620
1055,LG전자 울트라PC 15U590-KA70K,"1,139,010원",LG전자,울트라PC,별점4.8 / 5,,1.85kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i7-8565U,UHD620
1056,한성컴퓨터 TFG7277LCW,"2,779,000원",한성컴퓨터,한성컴퓨터,별점3.0 / 5,43.94cm(17.3인치),2.5kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1440(QHD),16GB,코어i9-12900H,Iris Xe Graphics
1057,한성컴퓨터 TFG7175TW,"1,429,000원",한성컴퓨터,한성컴퓨터,별점5.0 / 5,,2.5kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-11800H,UHD Graphics
1058,레노버 씽크패드 L13 Yoga Gen3 21BB002VKD,"934,450원",레노버,씽크패드,별점5.0 / 5,33.78cm(13.3인치),1.31kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),8GB,라이젠5-5675U,라데온 Graphics
1059,HP ProBook x360 G435 G7 20Q21PA,"599,000원",HP,HP,별점4.7 / 5,,1.49kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠5-4500U,라데온 Graphics
1060,레노버 아이디어패드 Slim 5 Pro 16ACH6 82L500WFKR,"1,063,050원",레노버,아이디어패드,별점4.6 / 5,40.6cm(16인치),1.94kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,라이젠5-5600H,지포스 RTX3050
1061,삼성전자 갤럭시북 이온2 NT950XDA-XC78W,"1,979,990원",삼성전자,갤럭시북 이온2,별점4.8 / 5,,1.26kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i7-1165G7,지포스 MX450
1062,삼성전자 노트북5 NT550EBA-K38WS,"799,000원",삼성전자,노트북5,별점4.7 / 5,,1.9kg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,코어i3-8130U,UHD620
1063,DELL XPS 13 9305 WH01KR,"1,344,000원",DELL,XPS,별점4.7 / 5,33.78cm(13.3인치),1.16kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,Iris Xe Graphics
1064,LG전자 울트라PC그램 14Z950-GR30K,"89,900원",LG전자,울트라PC그램,별점5.0 / 5,35.56cm(14인치),0.98kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,코어i3-5005U,GMA HD 5500
1065,ASUS X515EA-BQ041,"630,720원",ASUS,ASUS,별점4.7 / 5,39.62cm(15.6인치),1.8kg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,Iris Xe Graphics
1066,ASUS F15 FX507ZC-HN075,"1,158,840원",ASUS,-,별점5.0 / 5,39.62cm(15.6인치),2.2kg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),8GB,코어i7-12700H,Iris Xe Graphics
1067,삼성전자 갤럭시북 플렉스 알파 NT750QCJ-KC38,"1,200,000원",삼성전자,갤럭시북 플렉스 알파,별점5.0 / 5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,2.1GHz,2.1GHz
1068,39.62cm(15.6인치),1.9kg,4GB,i5-8250U (1.6GHz),UHD 620,39.62cm(15.6인치),1.9kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,4GB,i5-8250U (1.6GHz),UHD 620
1069,LG전자 울트라기어 15U70N-PR56K,"1,259,000원",LG전자,울트라기어,별점4.8 / 5,,1.85kg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-10210U,UHD Graphics
1070,에이서 니트로5 AN515-58-52XE,"1,419,000원",에이서,니트로5,별점4.5 / 5,39.62cm(15.6인치),3kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1440(QHD),16GB,코어i5-12500H,Iris Xe Graphics
1071,포유디지탈 아이뮤즈 스톰북 프리도스,"256,000원",포유디지탈,아이뮤즈,별점4.5 / 5,35.81cm(14.1인치),,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1366x768(FWXGA),4GB,셀러론-N4020,셀러론-N4020
1072,레노버 아이디어패드 Slim3 14ABA7 R5 DOS,"576,000원",레노버,아이디어패드,별점5.0 / 5,35.56cm(14인치),1.44kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠5-5625U,라데온 Graphics
1073,레노버 씽크북 14 ITL 20VD0051KR,"693,990원",레노버,씽크북,별점4.8 / 5,35.56cm(14인치),1.4kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i7-1165G7,Iris Xe Graphics
1074,LG전자 그램17 17Z90N-VA50K,"1,499,620원",LG전자,그램17,별점4.5 / 5,43.1cm(17인치),1.35kg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,코어i5-1035G7,Iris Plus
1075,레노버 씽크패드 X1 Extreme G5 21DE0018KR,"3,399,000원",레노버,씽크패드,-,40.6cm(16인치),1.88kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,코어i7-12700H,RTX3060
1076,33.78cm(13.3인치),1.12kg,8GB,i3-8145U (2.1GHz),UHD 620,33.78cm(13.3인치),1.12kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,i3-8145U (2.1GHz),UHD 620
1077,레노버 씽크북 13s Gen4 ARB 21AS0023KR,"1,269,000원",레노버,씽크북,별점5.0 / 5,33.78cm(13.3인치),1.23kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,라이젠7-6800U,라데온 680M
1078,LG전자 울트라PC 15UD590-GX30K,"623,980원",LG전자,울트라PC,별점4.7 / 5,,1.75kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-8145U,UHD620
1079,삼성전자 노트북 PEN S NT950SBE-K38,"1,889,990원",삼성전자,노트북 PEN S,별점4.8 / 5,,1.49kg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-8145U,UHD620
1080,삼성전자 삼성 NT750XDA-KH39B,"780,000원",삼성전자,삼성,별점4.6 / 5,39.62cm(15.6인치),1.55kg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-1115G4,UHD Graphics
1081,삼성전자 노트북 플러스 NT550XCR-AD1WA,"494,260원",삼성전자,노트북 플러스,별점4.8 / 5,,1.8kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,1.9GHz,UHD Graphics
1082,삼성전자 노트북5 NT550EBE-K28W,"714,180원",삼성전자,노트북5,별점4.4 / 5,,1.95kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,펜티엄-G5405U,UHD610
1083,LG전자 그램17 17Z95N-OA5YK,"1,748,330원",LG전자,그램17,별점4.9 / 5,43.1cm(17인치),1.35kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,코어i5-1135G7,Iris Xe Graphics
1084,삼성전자 노트북9 ALWAYS NT900X5V-A38A,"1,266,230원",삼성전자,노트북9 ALWAYS,별점4.9 / 5,,1.25kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-7020U,GMA HD 620
1085,LG전자 그램14 14Z90N-VR50K,"1,259,050원",LG전자,그램14,별점4.6 / 5,35.5cm(14인치),0.99kg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1035G7,Iris Plus
1086,LG전자 그램14 14Z90N-VR36K,"1,199,000원",LG전자,그램14,별점4.9 / 5,35.5cm(14인치),0.99kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-1005G1,UHD Graphics
1087,HP 엘리트 드래곤플라이 G2 3E2P4PA,"1,420,460원",HP,HP,별점4.8 / 5,,1.1kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),16GB,코어i5-1135G7,Iris Xe Graphics
1088,ASUS F17 FX706HM-HX006,"1,685,300원",ASUS,-,별점4.9 / 5,43.94cm(17.3인치),2.6kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i9-11900H,RTX3060
1089,삼성전자 갤럭시북2 프로 NT950XED-K51A,"1,599,000원",삼성전자,갤럭시북2 프로,별점5.0 / 5,39.62cm(15.6인치),1.11kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i5-1240P,Iris Xe Graphics
1090,LG전자 그램15 15ZD90N-VX7BK,"1,418,060원",LG전자,그램15,별점4.9 / 5,39.6cm(15.6인치),1.12kg,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i7-1065G7,Iris Plus
1091,삼성전자 노트북9 ALWAYS NT900X3U-K24,"1,012,770원",삼성전자,노트북9 ALWAYS,별점4.8 / 5,,0.99kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,4415U,GMA HD 610
1092,HP OMEN 16-b1032TX,"1,999,000원",HP,HP,별점4.8 / 5,40.89cm(16.1인치),2.3kg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-12700H,지포스 RTX3070Ti
